timestamp_ns,src_ip,src_port,dst_ip,dst_port,proto,pkt_id,prediction,confidence,latency_us
105190811243891,216.58.208.46,443,8.178.99.149,6,0,7,BROWSING,0.47333333333333333,6406290.806
105190960300542,216.58.208.46,443,8.178.99.149,6,0,8,BROWSING,0.4633333333333333,6555343.29
105191110029499,216.58.208.46,443,8.178.99.149,6,0,9,BROWSING,0.4633333333333333,6705034.006
105191259681548,10.8.8.178,38246,208.46.187.1,6,0,8,BROWSING,0.7266666666666667,6853180.146
105191410065736,10.8.8.178,38247,208.46.187.1,6,0,3,BROWSING,0.5666666666666667,7003244.551
105191560829873,216.58.208.46,443,8.178.101.149,6,0,6,BROWSING,0.84,7121096.628
105191711509324,216.58.208.46,443,8.178.99.149,6,0,10,BROWSING,0.48333333333333334,7271727.152
105191861441447,216.58.208.46,443,8.178.99.149,6,0,11,BROWSING,0.41333333333333333,7327059.41
105192015350955,216.58.208.46,443,8.178.102.149,6,0,6,BROWSING,0.6033333333333334,7480947.066
105192166526964,216.58.208.46,443,8.178.102.149,6,0,7,BROWSING,0.8166666666666667,7631868.645
105192318628485,216.58.208.46,443,8.178.102.149,6,0,8,BROWSING,0.8766666666666667,7783936.629
105192469653362,10.8.8.178,38246,208.46.187.1,6,0,9,BROWSING,0.73,7934771.614
105192621390879,216.58.208.46,443,8.178.102.149,6,0,9,BROWSING,0.8633333333333333,8078548.782
105192771027477,216.58.208.46,443,8.178.103.149,6,0,2,BROWSING,0.45666666666666667,8228124.138
105192921264524,216.58.208.46,443,8.178.103.149,6,0,3,BROWSING,0.38,8377730.769
105193071854799,10.8.8.178,38247,208.46.187.1,6,0,4,BROWSING,0.6733333333333333,8528303.192
105193222030549,216.58.208.46,443,8.178.103.149,6,0,4,BROWSING,0.5233333333333333,8678413.182
105193371463048,10.8.8.178,38247,208.46.187.1,6,0,5,BROWSING,0.9433333333333334,8827840.181
105193521592539,216.58.208.46,443,8.178.103.149,6,0,5,BROWSING,0.5266666666666666,8977963.727
105193671440858,10.8.8.178,38247,208.46.187.1,6,0,6,BROWSING,0.8933333333333333,9127807.398
105193821363010,10.8.8.178,38247,208.46.187.1,6,0,7,BROWSING,0.7766666666666666,9271405.408
105193972063559,10.8.8.178,38247,208.46.187.1,6,0,8,BROWSING,0.7233333333333334,9420527.714
105194123036019,216.58.208.46,443,8.178.99.149,6,0,12,BROWSING,0.5366666666666666,9570668.866
105194274142314,10.8.8.178,38243,208.46.187.1,6,0,12,BROWSING,0.8233333333333334,9721761.939
105194424743510,10.8.8.178,38246,208.46.187.1,6,0,10,BROWSING,0.8333333333333334,9842760.897
105194574868570,216.58.208.46,443,8.178.103.149,6,0,6,BROWSING,0.6033333333333334,9893667.399
105194725241485,216.58.208.46,443,8.178.103.149,6,0,7,BROWSING,0.8166666666666667,10044018.017
105194874721217,216.58.208.46,443,8.178.103.149,6,0,8,BROWSING,0.8766666666666667,10193492.545
105195025282204,216.58.208.46,443,8.178.103.149,6,0,9,BROWSING,0.8566666666666667,10343988.087
105195175348500,10.8.8.178,38247,208.46.187.1,6,0,9,BROWSING,0.7333333333333333,10483591.537
105195325941728,216.58.208.46,443,8.178.102.149,6,0,10,BROWSING,0.86,10616868.399
105195477634138,216.58.208.46,443,8.178.103.149,6,0,10,BROWSING,0.8666666666666667,10615707.466
105195628643816,10.8.8.178,51898,208.37.187.1,6,0,2,BROWSING,0.45666666666666667,8310604.291
105195777767709,10.8.8.178,51898,208.37.187.1,6,0,3,BROWSING,0.5866666666666667,8458763.356
105195926808652,216.58.208.37,443,8.178.186.202,6,0,2,BROWSING,0.45666666666666667,8472500.409
105196077538156,216.58.208.37,443,8.178.186.202,6,0,3,BROWSING,0.41333333333333333,8618820.057
105196226465487,10.8.8.178,51898,208.37.187.1,6,0,4,BROWSING,0.77,8767699.313
105196375572765,10.8.8.178,51898,208.37.187.1,6,0,5,BROWSING,0.69,8913726.716
105196525211754,10.8.8.178,51898,208.37.187.1,6,0,6,BROWSING,0.65,9050537.976
105196676066667,10.8.8.178,51898,208.37.187.1,6,0,7,BROWSING,0.5033333333333333,9201341.814
105196826113714,10.8.8.178,51898,208.37.187.1,6,0,8,BROWSING,0.51,9351382.564
105196977141624,10.8.8.178,51898,208.37.187.1,6,0,9,BROWSING,0.8766666666666667,9486832.06
105197127641620,216.58.208.37,443,8.178.186.202,6,0,4,BROWSING,0.4533333333333333,9507395.534
105197277631739,216.58.208.37,443,8.178.186.202,6,0,5,BROWSING,0.6033333333333334,9657367.671
105197427098017,216.58.208.37,443,8.178.186.202,6,0,6,BROWSING,0.6633333333333333,9806829.042
105197577049450,216.58.208.37,443,8.178.186.202,6,0,7,BROWSING,0.8333333333333334,9956728.641
105197727057773,10.8.8.178,51898,208.37.187.1,6,0,10,BROWSING,0.8833333333333333,10098417.555
105197877799509,216.58.208.37,443,8.178.186.202,6,0,8,BROWSING,0.6933333333333334,10216885.742
105198029330606,216.58.208.37,443,8.178.186.202,6,0,9,BROWSING,0.5833333333333334,10315142.506
105198180375938,216.58.208.37,443,8.178.186.202,6,0,10,BROWSING,0.51,10466109.188
105198331788701,10.8.8.178,51898,208.37.187.1,6,0,11,BROWSING,0.9533333333333334,10617516.025
105198482591604,216.58.208.37,443,8.178.186.202,6,0,11,BROWSING,0.7633333333333333,10768313.78
105198634733098,10.8.8.178,51898,208.37.187.1,6,0,12,BROWSING,0.8966666666666666,10919751.024
105198785221033,216.58.208.37,443,8.178.186.202,6,0,12,BROWSING,0.7933333333333333,11025677.911
105198937538210,10.8.8.178,38246,208.46.187.1,6,0,11,BROWSING,0.7133333333333334,10527797.586
105199087953881,10.8.8.178,38247,208.46.187.1,6,0,10,BROWSING,0.6966666666666667,10678192.202
105199237471967,10.8.8.178,38246,208.46.187.1,6,0,12,BROWSING,0.7033333333333334,10772859.823
105199387209832,10.8.8.178,38247,208.46.187.1,6,0,11,BROWSING,0.69,10881553.17
105199536790344,10.8.8.178,38247,208.46.187.1,6,0,12,BROWSING,0.8966666666666666,11031029.014
105199686653175,216.58.208.46,443,8.178.102.149,6,0,11,BROWSING,0.7866666666666666,11140075.181
105199836618429,216.58.208.46,443,8.178.103.149,6,0,11,BROWSING,0.7866666666666666,11290020.713
105199986560719,216.58.208.46,443,8.178.102.149,6,0,12,BROWSING,0.67,11390978.692
105200136924422,216.58.208.46,443,8.178.103.149,6,0,12,BROWSING,0.67,11502844.541
105200288028024,216.58.208.35,443,8.178.185.203,6,0,2,VOIP,0.69,7022110.24
105200437611346,10.8.8.178,52153,208.35.187.1,6,0,2,BROWSING,0.59,7171676.062
105200588464945,216.58.208.35,443,8.178.185.203,6,0,3,VOIP,0.3333333333333333,7322524.55
105200738341641,10.8.8.178,52153,208.35.187.1,6,0,3,BROWSING,0.5866666666666667,7471934.35
105200888684173,216.58.208.35,443,8.178.185.203,6,0,4,BROWSING,0.78,7452559.297
105233416916716,10.8.8.178,0,223.24.0.0,1,0,2,P2P,0.76,171.262
105243058731552,10.8.8.178,38245,208.46.187.1,6,0,5,BROWSING,0.4166666666666667,199.076
105243271009276,216.58.208.46,443,8.178.101.149,6,0,7,BROWSING,0.44,83154.605
105243420602398,216.58.208.46,443,8.178.101.149,6,0,8,BROWSING,0.5933333333333334,232271.629
105243571966431,216.58.208.46,443,8.178.101.149,6,0,9,BROWSING,0.48833333333333334,383620.921
105243723402742,10.8.8.178,38245,208.46.187.1,6,0,6,BROWSING,0.5033333333333333,534909.193
105243875521835,10.8.8.178,38245,208.46.187.1,6,0,7,BROWSING,0.5436666666666666,686151.646
105244026861900,10.8.8.178,38245,208.46.187.1,6,0,8,BROWSING,0.7060000000000001,837453.489
105244178222169,216.58.208.46,443,8.178.101.149,6,0,10,BROWSING,0.7066666666666667,851668.081
105244327742027,216.58.208.46,443,8.178.101.149,6,0,11,BROWSING,0.7533333333333333,1001051.067
105244478487492,216.58.208.46,443,8.178.101.149,6,0,12,BROWSING,0.8566666666666667,1151789.494
105252066995950,10.8.8.178,52153,208.35.187.1,6,0,4,BROWSING,0.5133333333333333,176.965
105252258686159,216.58.208.35,443,8.178.185.203,6,0,5,BROWSING,0.7233333333333334,63329.149
105252408757455,216.58.208.35,443,8.178.185.203,6,0,6,BROWSING,0.5633333333333334,213322.407
105252559166699,216.58.208.35,443,8.178.185.203,6,0,7,BROWSING,0.7866666666666666,363725.781
105252708951620,10.8.8.178,52153,208.35.187.1,6,0,5,BROWSING,0.64,513152.327
105252859287471,10.8.8.178,52153,208.35.187.1,6,0,6,BROWSING,0.6666666666666666,662854.819
105253010214976,10.8.8.178,52153,208.35.187.1,6,0,7,BROWSING,0.8633333333333333,813771.268
105253159926097,216.58.208.35,443,8.178.185.203,6,0,8,BROWSING,0.9333333333333333,834148.337
105253309199231,216.58.208.35,443,8.178.185.203,6,0,9,BROWSING,0.9733333333333334,982487.349
105253458608792,216.58.208.35,443,8.178.185.203,6,0,10,BROWSING,0.9833333333333333,1131886.224
105263756924059,10.8.8.178,52158,208.35.187.1,6,0,2,BROWSING,0.45666666666666667,186.205
105263969161072,10.8.8.178,52158,208.35.187.1,6,0,3,BROWSING,0.5866666666666667,208730.75
105264119411211,216.58.208.35,443,8.178.190.203,6,0,2,BROWSING,0.45666666666666667,228249.64
105264269747628,216.58.208.35,443,8.178.190.203,6,0,3,BROWSING,0.41333333333333333,374880.589
105264419532947,10.8.8.178,52158,208.35.187.1,6,0,4,BROWSING,0.77,524647.148
105264570046534,10.8.8.178,52158,208.35.187.1,6,0,5,BROWSING,0.69,674736.693
105264720318025,10.8.8.178,52158,208.35.187.1,6,0,6,BROWSING,0.62,772167.878
105264870216805,216.58.208.35,443,8.178.190.203,6,0,4,BROWSING,0.4666666666666667,841130.235
105265019694709,216.58.208.35,443,8.178.190.203,6,0,5,BROWSING,0.6166666666666667,990587.195
105265167425722,10.8.8.178,52158,208.35.187.1,6,0,7,BROWSING,0.5933333333333334,1138035.39
105265318067862,216.58.208.35,443,8.178.190.203,6,0,6,BROWSING,0.63,1237553.206
105265466389419,10.8.8.178,52158,208.35.187.1,6,0,8,BROWSING,0.59,1344302.919
105265615101407,216.58.208.35,443,8.178.190.203,6,0,7,BROWSING,0.7066666666666667,1413491.815
105279143363775,10.8.8.178,52158,208.35.187.1,6,0,9,BROWSING,0.51,143.372
105279352731526,216.58.208.35,443,8.178.190.203,6,0,8,BROWSING,0.37833333333333335,79811.694
105279503602429,216.58.208.35,443,8.178.190.203,6,0,9,BROWSING,0.56,230307.278
105279654468480,10.8.8.178,52158,208.35.187.1,6,0,10,BROWSING,0.7966666666666666,381161.199
105279806369560,216.58.208.35,443,8.178.190.203,6,0,10,BROWSING,0.48,532858.406
105279958485250,10.8.8.178,52158,208.35.187.1,6,0,11,BROWSING,0.8033333333333333,684963.337
105280111360875,216.58.208.35,443,8.178.190.203,6,0,11,BROWSING,0.49666666666666665,837633.237
105280262735946,10.8.8.178,52158,208.35.187.1,6,0,12,BROWSING,0.7466666666666667,988998.808
105280413015894,216.58.208.35,443,8.178.190.203,6,0,12,STREAMING,0.4,1139237.515
105280562195645,10.8.8.178,0,223.24.0.0,1,0,3,P2P,0.7666666666666667,890638.884
105308222668984,10.8.8.178,51900,208.37.187.1,6,0,2,BROWSING,0.45666666666666667,161.224
105308406042170,10.8.8.178,51900,208.37.187.1,6,0,3,BROWSING,0.5866666666666667,181915.245
105308556383997,216.58.208.37,443,8.178.188.202,6,0,2,BROWSING,0.45666666666666667,198499.304
105308706674861,216.58.208.37,443,8.178.188.202,6,0,3,BROWSING,0.41333333333333333,348139.699
105308858368403,10.8.8.178,51900,208.37.187.1,6,0,4,BROWSING,0.7766666666666666,499821.722
105309009406789,10.8.8.178,51900,208.37.187.1,6,0,5,BROWSING,0.69,649272.258
105309162005636,10.8.8.178,51900,208.37.187.1,6,0,6,BROWSING,0.6633333333333333,800418.905
105309313624158,10.8.8.178,51900,208.37.187.1,6,0,7,BROWSING,0.5,951916.148
105309464092038,10.8.8.178,51900,208.37.187.1,6,0,8,BROWSING,0.5066666666666667,1102362.991
105309612732104,10.8.8.178,51900,208.37.187.1,6,0,9,BROWSING,0.8866666666666667,1236705.206
105309761755302,216.58.208.37,443,8.178.188.202,6,0,4,BROWSING,0.4666666666666667,1270476.976
105309912777425,10.8.8.178,51900,208.37.187.1,6,0,10,BROWSING,0.87,1416969.33
105310066095979,216.58.208.37,443,8.178.188.202,6,0,5,BROWSING,0.6133333333333333,1568575.162
105310214941117,216.58.208.37,443,8.178.188.202,6,0,6,BROWSING,0.6733333333333333,1717382.707
105310364678172,216.58.208.37,443,8.178.188.202,6,0,7,BROWSING,0.8433333333333334,1867114.114
105310513592922,10.8.8.178,51900,208.37.187.1,6,0,11,BROWSING,0.9233333333333333,2015651.879
105310662991436,216.58.208.37,443,8.178.188.202,6,0,8,BROWSING,0.6933333333333334,2117740.535
105310813356606,216.58.208.37,443,8.178.188.202,6,0,9,BROWSING,0.5833333333333334,2208863.594
105310962903451,216.58.208.37,443,8.178.188.202,6,0,10,BROWSING,0.5466666666666666,2357413.559
105311111882328,10.8.8.178,51900,208.37.187.1,6,0,12,BROWSING,0.9433333333333334,2506382.139
105311261066540,216.58.208.37,443,8.178.188.202,6,0,11,BROWSING,0.8166666666666667,2655534.24
105311410812683,216.58.208.37,443,8.178.188.202,6,0,12,BROWSING,0.8,2782238.442
105325406910214,10.8.8.178,0,223.24.0.0,1,0,4,P2P,0.6666666666666666,172.317
105326200249914,10.8.8.178,39759,210.46.187.1,6,0,2,BROWSING,0.45666666666666667,82.315
105326350167100,10.8.8.178,39759,210.46.187.1,6,0,3,BROWSING,0.5866666666666667,149432.718
105326499864061,216.58.210.46,443,8.178.79.155,6,0,2,BROWSING,0.45666666666666667,168581.463
105326649133888,216.58.210.46,443,8.178.79.155,6,0,3,BROWSING,0.4166666666666667,317829.697
105326798796588,10.8.8.178,39759,210.46.187.1,6,0,4,BROWSING,0.7766666666666666,467484.304
105326948383656,10.8.8.178,39759,210.46.187.1,6,0,5,BROWSING,0.6966666666666667,615274.447
105327096741804,10.8.8.178,39759,210.46.187.1,6,0,6,BROWSING,0.62,695638.09
105327246484780,10.8.8.178,39759,210.46.187.1,6,0,7,BROWSING,0.5,845308.028
105327396161330,10.8.8.178,39759,210.46.187.1,6,0,8,BROWSING,0.6733333333333333,962320.311
105327545520877,216.58.210.46,443,8.178.79.155,6,0,4,BROWSING,0.4666666666666667,1081760.155
105327694109009,216.58.210.46,443,8.178.79.155,6,0,5,BROWSING,0.6166666666666667,1230329.101
105327842968660,10.8.8.178,39759,210.46.187.1,6,0,9,BROWSING,0.66,1379134.029
105327992700392,216.58.210.46,443,8.178.79.155,6,0,6,BROWSING,0.7544444444444445,1459549.854
105328143651636,216.58.210.46,443,8.178.79.155,6,0,7,BROWSING,0.6366666666666667,1600883.448
105328291920688,10.8.8.178,39759,210.46.187.1,6,0,10,BROWSING,0.6933333333333334,1711257.755
105328441884644,216.58.210.46,443,8.178.79.155,6,0,8,BROWSING,0.44666666666666666,1861199.692
105328590440161,10.8.8.178,39759,210.46.187.1,6,0,11,BROWSING,0.73,2009749.968
105328739198106,216.58.210.46,443,8.178.79.155,6,0,9,BROWSING,0.63,2158500.58
105328888317107,10.8.8.178,39759,210.46.187.1,6,0,12,BROWSING,0.7833333333333333,2307545.969
105329037723258,216.58.210.46,443,8.178.79.155,6,0,10,BROWSING,0.66,2456946.749
105329187020705,216.58.210.46,443,8.178.79.155,6,0,11,BROWSING,0.7133333333333334,2537015.808
105329337289606,216.58.210.46,443,8.178.79.155,6,0,12,BROWSING,0.6366666666666667,2623608.173
105336170539404,10.8.8.178,0,223.24.0.0,1,0,5,P2P,0.46,145.408
105357619982984,10.8.8.178,0,223.24.0.0,1,0,6,P2P,0.4033333333333333,149.224
105357809341593,10.8.8.178,52914,89.240.80.0,6,0,2,BROWSING,0.45666666666666667,43008.227
105357959830288,10.8.8.178,52914,89.240.80.0,6,0,3,BROWSING,0.6333333333333333,187663.443
105358110845210,91.189.89.240,80,8.178.178.206,6,0,2,BROWSING,0.45666666666666667,208170.853
105358259148311,91.189.89.240,80,8.178.178.206,6,0,3,BROWSING,0.5466666666666666,348930.607
105358408791646,10.8.8.178,52914,89.240.80.0,6,0,4,BROWSING,0.91,498557.887
105358557912754,91.189.89.240,80,8.178.178.206,6,0,4,BROWSING,0.45666666666666667,647620.902
105358706417541,10.8.8.178,52914,89.240.80.0,6,0,5,BROWSING,0.9,796120.04
105358854288210,91.189.89.240,80,8.178.178.206,6,0,5,BROWSING,0.5166666666666667,943949.709
105359003781577,10.8.8.178,52914,89.240.80.0,6,0,6,BROWSING,0.7833333333333333,1093437.391
105362566593293,10.8.8.178,35476,210.35.80.0,6,0,2,BROWSING,0.45666666666666667,96.112
105362731578903,10.8.8.178,52203,67.94.80.0,6,0,2,BROWSING,0.45666666666666667,85811.095
105362903602758,10.8.8.178,52203,67.94.80.0,6,0,3,BROWSING,0.3466666666666667,257637.763
105363054599497,10.8.8.178,52204,67.94.80.0,6,0,2,BROWSING,0.45666666666666667,346765.384
105363205367400,10.8.8.178,44923,210.78.187.1,6,0,2,BROWSING,0.45666666666666667,437489.02
105363356440973,10.8.8.178,44923,210.78.187.1,6,0,3,BROWSING,0.5633333333333334,588137.756
105363508323201,173.194.67.94,80,8.178.235.203,6,0,2,BROWSING,0.45666666666666667,723757.911
105363660996473,173.194.67.94,80,8.178.235.203,6,0,3,BROWSING,0.5866666666666667,870492.592
105363810099971,10.8.8.178,52203,67.94.80.0,6,0,4,BROWSING,0.7066666666666667,1019582.812
105363960075827,216.58.210.78,443,8.178.123.175,6,0,2,BROWSING,0.45666666666666667,1062684.7
105364112437945,216.58.210.78,443,8.178.123.175,6,0,3,BROWSING,0.37666666666666665,1211959.234
105364262691915,10.8.8.178,44923,210.78.187.1,6,0,4,BROWSING,0.6533333333333333,1362199.908
105364414286322,216.58.210.78,443,8.178.123.175,6,0,4,BROWSING,0.5266666666666666,1513741.999
105364568041027,10.8.8.178,44923,210.78.187.1,6,0,5,BROWSING,0.9533333333333334,1667491.038
105364719563230,216.58.210.78,443,8.178.123.175,6,0,5,BROWSING,0.53,1819008.018
105364870254293,10.8.8.178,44923,210.78.187.1,6,0,6,BROWSING,0.6333333333333333,1969694.507
105365022998356,10.8.8.178,44923,210.78.187.1,6,0,7,BROWSING,0.7733333333333333,2115684.528
105365174975597,10.8.8.178,34123,67.94.187.1,6,0,2,BROWSING,0.4533333333333333,2240191.001
105365325417973,10.8.8.178,34123,67.94.187.1,6,0,3,BROWSING,0.56,2386708.453
105365478128424,216.58.210.78,443,8.178.123.175,6,0,6,BROWSING,0.6033333333333334,2441314.737
105365630583744,216.58.210.78,443,8.178.123.175,6,0,7,BROWSING,0.8166666666666667,2593748.668
105365781853496,216.58.210.78,443,8.178.123.175,6,0,8,BROWSING,0.8766666666666667,2744956.919
105365933121505,10.8.8.178,44923,210.78.187.1,6,0,8,BROWSING,0.7633333333333333,2856872.609
105366085089502,173.194.67.94,443,8.178.75.133,6,0,2,BROWSING,0.38333333333333336,3003917.876
105366235419207,173.194.67.94,443,8.178.75.133,6,0,3,BROWSING,0.37666666666666665,3154196.395
105366385565688,10.8.8.178,34123,67.94.187.1,6,0,4,BROWSING,0.67,3304337.006
105366536478620,173.194.67.94,443,8.178.75.133,6,0,4,BROWSING,0.5233333333333333,3455200.197
105366688023242,10.8.8.178,34123,67.94.187.1,6,0,5,BROWSING,0.91,3606736.541
105366838370371,173.194.67.94,443,8.178.75.133,6,0,5,BROWSING,0.5266666666666666,3757059.651
105366989954380,10.8.8.178,34123,67.94.187.1,6,0,6,BROWSING,0.9333333333333333,3908638.308
105367144522230,10.8.8.178,34123,67.94.187.1,6,0,7,BROWSING,0.77,4042739.361
105367297085637,10.8.8.178,59903,210.46.80.0,6,0,2,BROWSING,0.45666666666666667,4113750.141
105367449762415,10.8.8.178,59904,210.46.80.0,6,0,2,BROWSING,0.45666666666666667,4266346.473
105367603924447,10.8.8.178,59903,210.46.80.0,6,0,3,BROWSING,0.69,4417912.723
105367753859626,10.8.8.178,59904,210.46.80.0,6,0,3,BROWSING,0.69,4567834.642
105367903332446,173.194.67.94,443,8.178.75.133,6,0,6,BROWSING,0.6133333333333333,4662286.352
105368054978545,173.194.67.94,443,8.178.75.133,6,0,7,BROWSING,0.82,4813908.303
105368203965990,173.194.67.94,443,8.178.75.133,6,0,8,BROWSING,0.8733333333333333,4962890.73
105368353673942,10.8.8.178,59905,210.46.80.0,6,0,2,BROWSING,0.45666666666666667,5112527.718
105368504428310,10.8.8.178,34123,67.94.187.1,6,0,8,BROWSING,0.8166666666666667,5224640.884
105368654264078,216.58.210.46,80,8.178.255.233,6,0,2,BROWSING,0.45666666666666667,5337322.074
105368804806555,216.58.210.46,80,8.178.0.234,6,0,2,BROWSING,0.45666666666666667,5487365.436
105368955698477,10.8.8.178,59906,210.46.80.0,6,0,2,BROWSING,0.45666666666666667,5637714.871
105369104888791,216.58.210.46,80,8.178.255.233,6,0,3,BROWSING,0.69,5781810.436
105369254299774,10.8.8.178,59903,210.46.80.0,6,0,4,BROWSING,0.9633333333333334,5931208.085
105369403173123,216.58.210.46,80,8.178.0.234,6,0,3,BROWSING,0.69,6080042.193
105369552605050,10.8.8.178,59904,210.46.80.0,6,0,4,BROWSING,0.9633333333333334,6229468.62
105369700851060,10.8.8.178,44923,210.78.187.1,6,0,9,BROWSING,0.6433333333333333,6371784.854
105369850076132,10.8.8.178,44923,210.78.187.1,6,0,10,BROWSING,0.49333333333333335,6520996.778
105370001400036,10.8.8.178,44923,210.78.187.1,6,0,11,BROWSING,0.6066666666666667,6672315.682
105370157633910,10.8.8.178,44923,210.78.187.1,6,0,12,BROWSING,0.6233333333333333,6827591.158
105370309795581,10.8.8.178,34123,67.94.187.1,6,0,9,BROWSING,0.7066666666666667,6979523.16
105370460517962,10.8.8.178,34123,67.94.187.1,6,0,10,BROWSING,0.48,7130217.874
105370613824995,10.8.8.178,34123,67.94.187.1,6,0,11,BROWSING,0.71,7283404.592
105370763807275,216.58.210.78,443,8.178.123.175,6,0,9,BROWSING,0.8166666666666667,7302285.739
105370918738820,216.58.210.78,443,8.178.123.175,6,0,10,BROWSING,0.8533333333333334,7456998.282
105371070081036,173.194.67.94,443,8.178.75.133,6,0,9,BROWSING,0.8366666666666667,7596928.746
105371219813793,10.8.8.178,34123,67.94.187.1,6,0,12,BROWSING,0.67,7746645.281
105371369380919,173.194.67.94,443,8.178.75.133,6,0,10,BROWSING,0.8666666666666667,7896130.369
105371527118581,216.58.210.78,443,8.178.123.175,6,0,11,STREAMING,0.54,8036412.873
105371677577290,216.58.210.78,443,8.178.123.175,6,0,12,STREAMING,0.56,8186798.878
105371829600176,173.194.67.94,443,8.178.75.133,6,0,11,STREAMING,0.49,8298089.191
105371981664840,173.194.67.94,443,8.178.75.133,6,0,12,STREAMING,0.55,8449146.253
105372130739218,10.8.8.178,59222,210.35.187.1,6,0,2,BROWSING,0.45666666666666667,7890961.992
105372279731984,10.8.8.178,59222,210.35.187.1,6,0,3,BROWSING,0.57,8039279.937
105372430582323,10.8.8.178,52379,210.33.187.1,6,0,2,BROWSING,0.45666666666666667,8190049.646
105372585285751,10.8.8.178,52379,210.33.187.1,6,0,3,BROWSING,0.5666666666666667,8344257.217
105372735538046,10.8.8.178,38264,208.46.187.1,6,0,2,BROWSING,0.45666666666666667,8442668.303
105372886140472,10.8.8.178,38264,208.46.187.1,6,0,3,BROWSING,0.58,8592321.943
105373037254624,216.58.210.35,443,8.178.86.231,6,0,2,BROWSING,0.45666666666666667,8667080.515
105373186706225,216.58.210.33,443,8.178.155.204,6,0,2,BROWSING,0.45666666666666667,8812498.821
105373336427735,216.58.210.33,443,8.178.155.204,6,0,3,BROWSING,0.38,8962168.497
105373491772739,10.8.8.178,52379,210.33.187.1,6,0,4,BROWSING,0.6466666666666666,9117507.39
105373641742122,216.58.210.33,443,8.178.155.204,6,0,4,BROWSING,0.5233333333333333,9267470.791
105373795177682,10.8.8.178,52379,210.33.187.1,6,0,5,BROWSING,0.9533333333333334,9420901.833
105373946681816,216.58.210.33,443,8.178.155.204,6,0,5,BROWSING,0.5333333333333333,9572400.707
105374098040930,10.8.8.178,52379,210.33.187.1,6,0,6,BROWSING,0.6866666666666666,9723753.506
105374246161034,216.58.210.35,443,8.178.86.231,6,0,3,BROWSING,0.38,9869701.554
105374394106915,10.8.8.178,59222,210.35.187.1,6,0,4,BROWSING,0.6733333333333333,10017636.768
105374544065350,216.58.210.35,443,8.178.86.231,6,0,4,BROWSING,0.5233333333333333,10167551.666
105374692563420,10.8.8.178,59222,210.35.187.1,6,0,5,BROWSING,0.9433333333333334,10316044.347
105374842600817,216.58.210.35,443,8.178.86.231,6,0,5,BROWSING,0.5266666666666666,10466076.54
105374993413404,10.8.8.178,59222,210.35.187.1,6,0,6,BROWSING,0.8933333333333333,10616884.442
105375143858859,10.8.8.178,52379,210.33.187.1,6,0,7,BROWSING,0.7733333333333333,10763113.47
105375298412739,10.8.8.178,59222,210.35.187.1,6,0,7,BROWSING,0.78,10912207.967
105375450157927,10.8.8.178,59222,210.35.187.1,6,0,8,BROWSING,0.7266666666666667,11063698.245
105375601741892,10.8.8.178,59903,210.46.80.0,6,0,5,BROWSING,0.45,11187380.106
105375753817454,216.58.208.46,443,8.178.120.149,6,0,2,BROWSING,0.45666666666666667,11329632.487
105375904294572,216.58.208.46,443,8.178.120.149,6,0,3,BROWSING,0.37666666666666665,11479259.542
105376057997182,10.8.8.178,38264,208.46.187.1,6,0,4,BROWSING,0.6733333333333333,11632951.429
105376211357863,216.58.208.46,443,8.178.120.149,6,0,4,BROWSING,0.5266666666666666,11786268.814
105376361172828,10.8.8.178,38264,208.46.187.1,6,0,5,BROWSING,0.9966666666666667,11936078.13
105376510909088,216.58.208.46,443,8.178.120.149,6,0,5,BROWSING,0.53,12085808.835
105376660235178,10.8.8.178,38264,208.46.187.1,6,0,6,BROWSING,0.7566666666666667,12235130.369
105376808633851,10.8.8.178,38264,208.46.187.1,6,0,7,BROWSING,0.78,12377703.545
105376958744055,10.8.8.178,38264,208.46.187.1,6,0,8,BROWSING,0.72,12527245.873
105377108851631,10.8.8.178,38264,208.46.187.1,6,0,9,BROWSING,0.5433333333333333,12677196.596
105377266592791,10.8.8.178,38264,208.46.187.1,6,0,10,BROWSING,0.57,12834911.46
105377419826894,10.8.8.178,53595,67.99.187.1,6,0,2,BROWSING,0.45666666666666667,12929328.735
105377570054766,10.8.8.178,53595,67.99.187.1,6,0,3,BROWSING,0.5666666666666667,13078285.058
105377718781033,216.58.210.35,443,8.178.86.231,6,0,6,BROWSING,0.6033333333333334,13202757.643
105377872675027,216.58.210.35,443,8.178.86.231,6,0,7,BROWSING,0.8166666666666667,13356559.155
105378029505658,216.58.210.35,443,8.178.86.231,6,0,8,BROWSING,0.8766666666666667,13512816.632
105378179618897,216.58.210.33,443,8.178.155.204,6,0,6,BROWSING,0.5933333333333334,13662919.019
105378328786183,216.58.210.33,443,8.178.155.204,6,0,7,BROWSING,0.82,13812080.935
105378479281870,216.58.210.33,443,8.178.155.204,6,0,8,BROWSING,0.8966666666666666,13962541.788
105378635150603,10.8.8.178,59222,210.35.187.1,6,0,9,BROWSING,0.7333333333333333,14113854.258
105378786321387,216.58.210.35,443,8.178.86.231,6,0,9,BROWSING,0.8633333333333333,14251331.751
105378936693347,216.58.210.46,80,8.178.255.233,6,0,4,BROWSING,0.43666666666666665,14385370.36
105379088195021,10.8.8.178,59903,210.46.80.0,6,0,6,BROWSING,0.6866666666666666,14536858.108
105379239051300,10.8.8.178,52379,210.33.187.1,6,0,8,BROWSING,0.6233333333333333,14683314.477
